gene	0	4	8	12	16	20	24	28	32	36	40	44
KIF1B	3.878058271834312	4.048454177983522	3.8973856560204587	3.9010792729437096	4.037478867032971	3.9460383500368756	3.9726650863197146	3.881693981878547	3.934610853964446	3.93483727449944	3.8439838440483265	3.7099081711402664
MIR1273D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.140267406250216	0.0	0.0	0.0	0.0
RNU6-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGD	6.863430544265286	6.726940177799954	6.743164861447923	6.842953697509439	6.552410887706399	6.6928037807248755	6.621996161112143	6.525506714854861	6.499321320271137	6.636117050599669	6.50820677990751	6.556640929815816
APITD1,APITD1-CORT,CORT	4.997116238125018	4.812898633155651	4.587058895874957	5.161932010314456	4.697790496728841	5.018322600970506	4.461993405364127	4.688896491777389	4.8820756407632	4.794826521082134	4.820337267167714	4.695581873775384
PEX14	4.446600317945492	4.439895694743431	4.290350674720483	4.573616894366025	4.380909497132963	4.246658902831275	4.18730851948524	4.391073420870412	4.531911650988791	4.250021697148065	4.121371884999682	4.518289633336061
TARDBP	5.997238203924188	5.858751884757614	5.88071245923484	5.8436472429190935	5.876570969878441	6.013792746510849	5.967924809526104	5.8667942588363475	5.911104319032479	5.833522636424775	5.864181191186408	5.874465019344862
MTOR-AS1	1.6779411549498509	1.5537880872180436	1.9211925602585311	0.8679913230137113	1.5069268597867216	0.8878207979956384	1.757112878622049	1.1659890949359513	0.8929396314640469	1.0814418942696196	1.7269053112497124	1.0983050108322503
ANGPTL7	0.0	0.0	0.0	0.0	0.07780697560711096	0.09520407382529894	0.0	0.163161205212805	0.14158450790600696	0.0	0.0780576522706093	0.0
UBIAD1	3.1268555994919973	3.261757957894453	3.362262271608655	3.1897138821385402	3.254544158540844	3.163587287854303	3.211448363626663	3.2268183060606237	3.2822500032460447	3.123426168707809	3.207235370015133	3.387339102366077
PTCHD2	0.0	0.06831915603268958	0.12842512506485007	0.1146050333406727	0.032907680164105675	0.07971110865830115	0.0	0.07019035965563417	0.09004244858159866	0.039784267791252534	0.0330154123528524	0.20469790022454745
LOC101929181	2.298505827542392	2.3360691103126032	2.487144157484954	2.34795473321991	2.429784659280686	2.0573462904157993	2.3531482373090524	2.4001307479595804	2.901664355593775	2.0401419639503064	2.462062792043651	2.340906879592728
