gene	amplitude	phase	mean	r2	p_value
EGFLAM-AS4	0.2059331931981374	1.074410726005193	0.39271798339145514	0.3617745660537586	0.13255114475605423
EGLN3	-0.2786391601325429	0.05136876433024951	0.8331024149412879	0.5908855797405697	0.017918495585219296
EGR1	-0.2220884343032787	0.17167927734092886	5.810928692370309	0.5313278598808119	0.033030193721564904
EGR2	-0.2383361101334424	-0.7287523963030756	1.8535939152928727	0.4100957106034039	0.09300729065932845
EGR3	0.10691179442365717	-1.930092621511857	0.1544942449391433	0.38733480755993344	0.11028194903995148
EHD4	0.10828399780816275	-1.7714954406597698	4.139348214167617	0.37591019122081715	0.11984278922682257
EID2B	-0.16064924040406905	-0.7622821646483229	3.2844942258316414	0.3961223466388114	0.10334044189384795
EIF1B	-0.1137060506040912	0.39142913936791834	5.844696855512357	0.3755683256023995	0.1201384876923709
EIF3C,EIF3CL	0.20402960950879423	0.1563162686395267	0.9173960155534285	0.43945231556912534	0.07391907658929642
EIF4G2	0.1033925957310859	0.16919623530059066	7.884465178989437	0.5241438227664179	0.035370459456588677
ELAC2	0.13738242814355872	-0.3753765482095847	4.236296926199899	0.32765477776832297	0.16755811031171652
ELAVL2	0.3145649379011567	0.5830398885482824	1.9933697547293918	0.6450347341620553	0.00945880697437651
EMBP1	-0.11987029778685632	-0.0034408346647813383	0.4030011806519634	0.4473866893769083	0.069325983011439
EMG1	0.12601271539156014	-1.881540538627467	5.574797601521715	0.3066194179838364	0.19247420665752368
EMILIN3	-0.14953437206228049	-0.905035646524676	0.552249262520602	0.3910577088918791	0.10729824437519297
EML1	0.2041934989486007	0.9795882785015239	1.8352035446411592	0.4819257942675772	0.051851803233254
EML2	-0.2002089536686922	0.25332845437870527	3.489528911599706	0.6249660101706647	0.012114844270297298
ENC1	-0.1578500424524949	-0.8808193258717704	5.645015006775168	0.38877818341991177	0.10911760188899444
ENDOD1	-0.13168562243381246	-0.7040344024446767	3.8913424076213134	0.6202671314317022	0.012813030358176936
ENDOV	0.19606217260648243	1.4749889436420136	3.5093010462513465	0.5943751045966581	0.01724093083850331
ENOSF1	0.10096647256306454	0.9189207153767563	4.783975834304997	0.39328853096816474	0.10554068810857542
ENTPD1-AS1	-0.31211119029808165	0.4689556701687425	0.790834393501543	0.4283353449433306	0.08074879245695088
EPB41L2	0.10668088480757223	0.1213880030880422	5.859204498378662	0.643310358022749	0.009667345511552572
EPB41L4A-AS1	-0.20378157426972632	0.3812440394033117	3.9557657911675426	0.3938829358733795	0.1050761856835617
EPB41L4A-AS2	-0.26872583251321447	-0.9210095193381993	1.130177388516684	0.39953604889155603	0.1007375138085479
EPHB1	0.15415336068988114	-1.542253161910264	0.6922612450932912	0.3028874879860738	0.19718003961267727
EPN2	-0.1253298808778147	0.3406322372445372	3.648645532409136	0.6803924951750363	0.005898972324920537
EPN2-IT1	0.24590017340191794	1.9525406871811404	0.3324292761355498	0.32152941796301493	0.17453784029952701
EPT1	0.14470567857580058	-0.8244053963595475	3.1608057019092333	0.5708029166698626	0.022230817272170245
ERCC6,ERCC6-PGBD3,PGBD3	0.10320148974711822	-0.5610241210995067	3.0198085172934706	0.5081268808465975	0.04105243296876471
ERCC6L	0.13480889629563744	0.03249685222805968	2.921007221099299	0.34090433160036915	0.15320327827851354
ERI1	0.14933084546168002	-0.7771220161537116	3.1552207098450538	0.4373752248357088	0.07515966501185845
ERI2	0.12481533110071202	0.5021631522344764	2.008646017767993	0.3837751571751239	0.11319478325742138
ERICH2	0.2785915916147327	0.9068101535571265	2.518188053278663	0.5218635279241861	0.03613960716738118
ERICH6	0.19065174128463236	-0.09791413059362819	0.2737230891919006	0.3863080149164353	0.1111161105404006
ERN2	0.12704889464586205	1.1029632769062394	0.19792297862918312	0.41793863346115456	0.08757083396411858
ERP27	0.13109779258152673	-0.4346120821940177	0.07538986608977825	0.3695622781562563	0.12542666055749285
ERRFI1	-0.20185841937677132	1.03126503911184	5.749705553597398	0.36554174641878145	0.12906655894647534
ESCO1	-0.11927281342027499	-0.8970506238228755	2.5742226960384404	0.3823976353909506	0.11433791686650774
ESCO2	0.18617576591020202	0.8261687368680356	3.310705330060592	0.7058027495682726	0.004063251858933858
ESPL1	0.12849091363735085	0.2987298382438383	3.3815742073437103	0.38536152026310533	0.11188937731761395
ETFDH	0.10830153104689871	1.6053971394393536	2.495465920120157	0.3360104985038689	0.1583891605463995
ETV1	0.10567287098127524	1.7222503997727374	1.8283532088332721	0.44357209959938215	0.07150559785999888
EVA1C	-0.24539735364515164	0.5579809288407503	0.6980838939717963	0.45084070970320833	0.06739730144081013
EXD3	-0.18375012264458826	0.21468328852764199	3.0184430693465547	0.5845972494937648	0.019191642945044607
EXOC4	0.1480185721249828	-0.3384023459670694	4.179876088259643	0.47428464613999544	0.05538319099837019
EXOSC6	0.1372324533146317	0.8805330695464733	4.647689494892067	0.5729962839405353	0.02172413262471895
EYA3	0.13213157864670488	1.6220879843894869	2.9315537020383626	0.33845426217659624	0.1557827767982628
EZR	0.12464179605682868	-1.4045987979537404	6.775328735783841	0.30393562862483303	0.19584943398380927
F11R	0.13878373299481528	-1.856002945484175	2.358450293228328	0.515246859013019	0.03844526360844658
F5	0.11619792180648257	-0.13162777527154176	0.2605508427399128	0.6411723857364939	0.009930848562161532
FAAHP1	0.23654811626501093	2.0237977572107053	1.6649447161780528	0.43745067274952176	0.07511432059570677
FAAP24	0.17395598125257658	0.93659159169668	2.4782991286469285	0.3159790485004478	0.18105574903604826
FAF2	0.11818820631669298	0.3743310062919518	4.523225990243792	0.48188375536169203	0.051870739636080354
FALEC	0.2774083826380141	0.5792233331688152	0.35200999037204955	0.37225050305270446	0.12303783486704167
FAM102B	0.13850893078809845	0.100232695949443	4.103601257648254	0.49212096537040395	0.04741560369616815
FAM111A	0.15243393723214846	1.26257079677175	4.5661329997085955	0.5024698779669328	0.04322024330898555
FAM122C	0.16878007958565275	0.538046624998777	1.8960288756403347	0.34675860558185	0.14717418426412532
FAM131C	-0.2529758845771415	-0.8287921572501917	1.0742342236968374	0.43568048587159613	0.07618383098043213
FAM135A	0.13720864029567026	-0.9156445757369981	2.2557828557256805	0.4158563016829767	0.0889894723483674
FAM13A	0.10701561084403324	1.239641863305117	2.1873124786346727	0.33872545881272964	0.155495603002745
FAM13A-AS1	0.11764732727376849	1.0275612594438044	0.2191976199161916	0.3918317153362145	0.10668588342515839
FAM13B	0.1246352037195443	-0.22768549109689765	2.844187535444312	0.33830787271529883	0.15593796191566167
FAM13C	0.2269980460504831	1.5832814913238564	1.437780571713274	0.44426419934935524	0.07110623564354168
FAM151A	-0.19119450415122086	-0.2766959319543384	0.7096801666708732	0.33127804615115763	0.16353289124282067
FAM166B	-0.28884127643878	-0.12003577379804369	0.3187731293492261	0.5416466167631819	0.029881471896268552
FAM167A	0.12994735153515558	-1.604246558660933	1.103339674548223	0.49690196727430325	0.04543983921001382
FAM171A2	-0.2552609027738122	-0.8235846369361681	2.970326069060291	0.4565024538449448	0.06432638479392616
FAM175A	-0.148501706889481	0.5773300800179522	3.661423915296345	0.34711367406645244	0.14681454304109953
FAM178B	0.2316682642415673	1.7009339962561292	0.28452911047467977	0.44214134059925847	0.07233671871952807
FAM182B	0.33121724202410807	1.5884975037349953	0.6655703009666194	0.4544127462319344	0.06544688340941196
FAM19A3	0.2845399770392713	1.8621293240127008	0.4458227687247585	0.3928258039213878	0.10590339411367644
FAM207A	0.1844113662397889	-1.3413713268515512	5.0269719283025935	0.4371458471569891	0.07529765243280595
FAM210A	0.11312870031910655	-1.1134055925000808	3.5239881836010665	0.7043703218483635	0.0041530402250034015
FAM210B	-0.11754448359329292	-0.045451923233203455	4.3913563139380845	0.5008958167153659	0.0438389803968251
FAM214A	0.17337805421396832	1.270758496369505	1.84780132342511	0.3566836710627128	0.13737591164259688
FAM218A	-0.15450657186665886	0.8472054824102655	1.1288020655100879	0.35517991451201636	0.13882686157161994
FAM21EP	0.1745413605419254	-1.7072070792107426	1.2497400274014387	0.3289344584288174	0.16612776600029966
FAM35A	0.11595187662765881	-0.7826542343508687	2.0766412019842218	0.31758841776024616	0.17914667492961223
FAM3A	-0.1015352204763545	-0.025352404235685612	4.449833338626755	0.3991682878056627	0.10101545188263117
FAM43B	-0.21848746466733224	-0.5308733453330176	2.2069158248951837	0.5143385063775988	0.03877051056795544
FAM46C	0.14325399542678183	0.522508455586559	1.6402350422029182	0.4809886115507267	0.052275234986626895
FAM53B	0.1511150186306789	0.14822216779941993	2.586965756165279	0.6456329861252608	0.009387280610907878
FAM60A	0.1426298267349635	-1.517755840422414	3.3446629286517524	0.32113400643901935	0.17499604900609889
FAM63A	0.10422655018850692	1.1668448369521347	3.35689326687785	0.32034653530793455	0.1759113689062426
FAM66B	0.14948038622780188	-0.8764126202013098	0.15257508364892966	0.5285138922659733	0.033932046523864834
FAM66C	0.17649822780105712	1.488707591816001	0.5876595616149755	0.4227996316720407	0.0843275917891394
FAM71D	0.12598127143089857	0.5371277674260706	0.1791464348010752	0.3083667382844839	0.19030115295127092
FAM72C	0.2351318455602152	0.7707938467310711	0.3286925368215874	0.6770213511349092	0.006184180546466966
FAM81A	0.10487936966547302	-1.1745726596495272	1.5516622202125805	0.3579570284547038	0.13615651675623264
FAM83A	0.14565842301204426	0.5745042684787671	0.17820755663278304	0.3068745550744034	0.19215570821331718
FAM98C	-0.13306479216646827	-0.7216136457932214	4.1790299708897765	0.35135465526361986	0.14257155124606835
FANCC	0.210764793359132	1.5479747256530971	2.950376008871152	0.6063989783179036	0.015057503639845593
FANCD2OS	0.38090544325640274	0.44483921419890854	1.0249798431666555	0.5010899913285702	0.04376228337306143
FANCM	0.1317553625697793	-1.0374156470166747	2.249560655684778	0.31960554538364816	0.17677605755123227
FANK1	-0.30749017216108626	0.08979913202936546	2.118855499380839	0.5141977994752263	0.03882108324643385
FAP	0.25711637759206896	1.1085862485537565	2.497318558587826	0.5178531385989235	0.03752382034869883
FASTKD2	0.10886325715259436	0.029820890769874323	2.569730471676691	0.539574849540001	0.030494089745886965
FBF1	0.24257169865258063	1.188235701146601	2.4839294055005006	0.6471548539400687	0.009207223029516487
FBLN5	-0.13540851339778176	1.0354141684224163	2.7520851949086005	0.333433063096918	0.16117473164993112
FBXL12	-0.2015467056112806	-0.8744660258821944	3.4427522228872856	0.6220481315005066	0.012544814253773517
FBXL15	-0.12011599670087648	0.16805061542336552	2.8868800544790676	0.30745152451909674	0.19143696442496605
FBXL20	-0.11301670520006497	-1.0568528290004697	2.3244222021030656	0.3110178835322188	0.18704055043627776
FBXL22	-0.1962561155332946	-0.45850800993340907	0.52324413519877	0.3330269838012452	0.16161705467387888
FBXL5	0.13112266848630347	-0.3216697793044979	2.9964107735163115	0.46128943774909836	0.061815830427901175
FBXO39	-0.10222523075744912	0.8879952358531431	0.14857873193924193	0.3047212749597529	0.19485665025455545
FBXO41	-0.11697266849916857	0.16731784555060697	2.383563781565751	0.3974130432267724	0.10235021784289933
FBXO42	0.10660471781004463	1.4463720026386455	2.6079363540239022	0.365474993578102	0.12912767747762166
FBXO5	0.18293659351836436	-0.005510712978517143	4.51768118458504	0.6101322238890816	0.01442540561191008
FBXW4	-0.25792710597372875	0.37755916106177506	2.2302907872590567	0.3173344737067302	0.17944686459868509
FBXW7	-0.14582592544610687	-0.9952324057008022	3.170537478151179	0.3998215454375832	0.10052215814531629
FBXW8	-0.1884079894325409	-0.022736095470365307	2.221317347706214	0.365387062978042	0.12920822060123371
FCHO1	-0.19719454883744858	-0.015054296974131945	1.970056065557926	0.500756778807731	0.04389396317636163
FCMR	-0.16010651280339222	1.1631613426837537	0.7574316564118019	0.30203826834802006	0.1982632639642532
FCRLB	-0.2091887469454106	-1.001476422775068	0.33082729298122665	0.6131950495679643	0.013922399977574718
FDX1	-0.11294771445097417	0.42348230233890877	3.530146206674062	0.44002275248504286	0.0735811746761007
FDX1L	0.11130594965836647	-1.617504937264415	4.243594554579287	0.39319714635428527	0.10561224274618297
FENDRR	-0.14282752478808353	-0.7733326915811476	0.43803668242038907	0.30600026013414483	0.19324883502033563
FES	-0.18994692442100844	-0.012970617592251436	3.2950253698065204	0.6519887227209396	0.008653064252611364
FEZF1-AS1	0.16868025342360563	1.8834844188599607	0.1272000000587341	0.703768283481371	0.004191234863110793
FGD4	0.11001666126245455	1.5397847669236575	0.7533474840745649	0.37053441705013346	0.12455866704763396
FGD5	-0.16616236886999186	-0.10562590857263279	0.4240773070321592	0.48784657491010397	0.04923799575758736
FGF11	0.21273390989232158	1.5666668322247683	2.7725028973176626	0.42340438846379436	0.08393072931791112
FGF13	-0.2704396862514916	-0.3423262634432421	0.9871286530574217	0.6231839018274568	0.012376063162194195
FGF14	-0.15756164122972077	0.7724589387987695	0.38550238471764875	0.3259867038008596	0.16943693532951798
FGF17	0.19519706716340407	1.8681999018254345	0.20635847776336294	0.33594843346023406	0.15845579438979562
FGF5	0.14308469079436573	-0.4743551407775133	2.029283224672706	0.4189755648825554	0.08687099324668579
FGFR1OP2	0.12382414866968965	-0.2945319953205341	5.044859120450504	0.429232330646107	0.08018020126253922
FGGY	-0.28199371251728206	0.6522406730088365	2.207631217207487	0.44352907738871983	0.07153048042477228
FHL2	0.1830051784623243	-1.9854392928229274	7.121081062697621	0.5715274625093922	0.022062435938997593
FIBP	-0.11340890352441671	0.5405320482581248	6.001797025412538	0.3304253238212237	0.16447336951646974
FIG4	-0.161948713339206	0.7834627187577201	2.819267346155837	0.38028715460091533	0.11610668948205594
FIGN	0.12553574484032493	1.2239658137354594	2.6577974760141743	0.38710834256132365	0.11046550807051558
FKBP10	-0.11692852466762572	0.40367544512974857	6.471286484421886	0.32860171363573165	0.16649876941801423
FKBP6	-0.1432602847084706	-0.031027845358499142	0.2635093113732525	0.3015447878704256	0.19889484701792137
FLJ16171	0.13123037836694756	0.9503894188358024	0.15878733321643745	0.500503064987623	0.0439944329643257
FLJ22447	0.3071105702003378	-1.709468734151446	6.317024457948842	0.8521710616524034	0.00018361897590435383
FLJ33360	0.11247061234900477	1.3580986234842487	0.15950724359151838	0.33678461791286607	0.157559885495826
FLJ36000	0.19543937112251378	0.3963007563064005	1.7688653109722499	0.4731604954160634	0.05591811167673488
FLOT2	-0.1296615196527662	0.5955680465274253	5.3211237311249	0.7291475885342151	0.0028008972655169107
FLRT3	0.17394444314003177	0.6440735887043232	0.5876761627696607	0.3594440319697604	0.13474320346508373
FLYWCH2	-0.11871777458127447	-0.3742379855388555	5.213774046434768	0.33240460219102863	0.1622968174288415
FOLR1	-0.31002364904255003	-0.40281226614106824	1.77685668419546	0.3037760489845699	0.1960515669508942
FOSL1	-0.21192875794433394	0.7783430844482335	5.099354023351235	0.38476515251580856	0.11237874261179104
FOXD4L1	-0.1295754808509378	0.264662081866025	0.18061475379842212	0.4364273858191652	0.07573113491956229
FOXJ2	0.10308245256167585	-1.164890928093271	3.9713099222244903	0.45934295989199536	0.06282729780649443
FOXN3-AS1	-0.31135202644868026	-0.4153542476967678	2.377273842516401	0.6292412346181975	0.011505656997258806
FOXO6	0.17131041259141572	1.7509873436940473	3.5489195962239575	0.3096657396037029	0.18869805481513602
FOXP1-AS1	0.4230318899503565	-0.34914675163756054	0.7851283878249017	0.40425100959887783	0.09722655944413672
FOXP3	0.10935894790699785	1.534445945407071	0.7031477468159809	0.31937473658090143	0.17704607098729297
FRK	-0.10997824495470777	0.39319568529915466	0.16730659109355098	0.669807907504653	0.006830460877170985
FRMD4B	0.16631067423406196	-0.32427073208278967	1.0232363422782764	0.37970046869774166	0.11660214468520547
FRMPD1	-0.11444558495252655	-0.2588674610616422	0.21993354159393977	0.413005147480498	0.09096080973675968
FRRS1	-0.14723124125237932	-0.8711612394105075	2.7531531150176463	0.47026192989136406	0.057315928550084605
FRY-AS1	-0.25202913737802113	0.3013361334819287	0.48286063021941866	0.3759932133874557	0.11977106427098028
FRZB	0.136068155035953	1.5982119555410945	0.19598829715520152	0.40382930318262844	0.0975366455400829
FTX	0.22638905729298292	0.05028423841417041	1.7385424260637548	0.4081220663020182	0.09441579848840254
FUNDC2	0.1039330486557405	0.03804574985909327	4.272311498319829	0.5568074789309971	0.02568419174819936
FUT10	0.15737187977092962	0.5821725913433815	1.6250756156090744	0.4268912176445149	0.08167079563439938
FXYD2,FXYD6,FXYD6-FXYD2	-0.156557986015631	-0.12709667209990147	4.25959248287262	0.4403456925133681	0.07339041243534383
FYCO1	-0.10499318623336534	0.9211194402698155	2.907403142956362	0.6163306005606524	0.013421690820509702
FYN	-0.13707366204892252	0.6819980620452701	3.7137347800877394	0.38520234625701144	0.11201982927257637
FZD10-AS1	-0.10056661689579792	-0.9784135038205672	0.1730168974173335	0.6396805163147464	0.010118004292929528
FZD2	0.1393945172247735	0.5906637205815028	3.0593269270907495	0.3391632090805776	0.1550329321766416
G2E3	0.19176414369814462	0.11748917302495995	3.0501747552031815	0.6994898146917419	0.004470605863086785
GAB3	0.20276717326493796	0.36202548163430115	1.5289254553216929	0.5489678198153469	0.02779290099478149
GABRA5	0.2249420948120366	-0.8047151494197394	1.5116632839471993	0.347979735127532	0.14594019506919587
GABRD	-0.15201467820350453	0.6653027612265362	0.3246797844261625	0.3598850714821644	0.13432622224650292
GABRR1	-0.25859631030327773	0.37096032477230706	0.9408112542540586	0.631335034980857	0.011216139561826766
GAD1	-0.16478921621801984	0.09819609073060907	0.36562220206415735	0.421587200610148	0.08512762675174235
GADD45A	-0.1766398063995891	1.0755786825566886	6.127022944165488	0.4371799462627389	0.07527712687249599
GAGE12D	-0.16962521033847358	-0.4826254662231325	5.356918266623035	0.5045160491152466	0.04242610511035105
GALK1	-0.14917174818570236	0.5139063112267367	5.100689367771418	0.35722907875103416	0.1368525819054297
GALNT1	0.10036291145385028	0.21543344928516098	4.019158885177281	0.34083996290999263	0.1532706195035345
GALNT11	0.10314711576131963	-1.7598422036651202	3.14775705019851	0.4160997241536233	0.08882271867910752
GALNT5	0.21117316840232642	-0.9997295283073586	0.6186477718202127	0.48233201651769186	0.05166909750326887
GALR2	0.10014391969841406	-0.10498226350853009	0.06518954355653042	0.5719260502872054	0.021970229780719608
GALR3	-0.23955053566116608	-0.13240904954396884	0.1702308636105613	0.597255153032513	0.016696866159087165
GALT	-0.13762179439220204	-0.7420260675372804	3.997970836565894	0.6015747682711857	0.01590599173901519
GAMT	-0.13856748053087367	0.2359112710289542	5.034120190262069	0.37558276049382966	0.12012599069430885
GAS2L3	0.1386719117869335	0.36882301381967486	3.0557356302549628	0.35483670732402184	0.13915968075361485
GAS5,SNORA103	-0.457698102727605	-0.9873108686603134	8.82313594522575	0.3337477292216393	0.16083262863164005
GAS5-AS1	0.38951873267914117	-0.9583737733284563	0.7809060059378542	0.40103283262870915	0.09961243961389465
GATS	0.14619630537985517	1.9631280636943753	2.666673176322536	0.5725166355120324	0.021834159811053633
GATSL2	0.15351865541388832	1.3183612988831985	3.288270791563694	0.30955088104381223	0.1888393769949981
GATSL3	-0.16308490388877797	-0.13525171501249253	4.068986296299233	0.5412048820505513	0.030011281856471506
GBE1	0.1055166877478566	0.249754944361488	4.528329972320867	0.44359491075773494	0.07149240740308682
GBP3	-0.1464300681567208	0.16839961175467147	2.0106529062074827	0.43582742007811737	0.07609460829824988
GBP5	0.14791725439789705	1.7315093338819347	0.42453719610697765	0.31927987436522776	0.17715713923819232
GCNT1	0.17408058218389966	1.1306674499243956	1.7833087840326391	0.3010888191461467	0.19947981039983198
GDF15	-0.48204052993792273	0.45386164887903296	4.20619913083304	0.373118240356907	0.12227434643662316
GDPD3	0.1649031573032755	-0.8259113065040056	1.2144879298721345	0.3129620986510252	0.1846771367781056
GEM	0.28374228811799407	-0.9235404880702954	2.9271662285434603	0.63821635123929	0.010304340597209416
GEMIN4	0.10902868127454736	-1.067790177585896	3.1138216107364314	0.33906725942709215	0.15513425237259204
GFM2	0.10003756318374697	-2.0107683415224824	3.9911709228016816	0.4047912328961031	0.0968304472426802
GGACT	0.18342106695914	1.6459644353648857	0.42274745643717854	0.3418577192774409	0.1522085551539658
GGT8P	0.1162552166378661	1.9344264470231476	0.32586039075208	0.4160305920695303	0.08887005206020959
GGTLC1	-0.1410502531354289	-0.291000294979154	0.11412774541552637	0.4611693799964782	0.061877848222303466
GHDC	-0.11206220773126399	0.2131131836172125	3.8641416028620044	0.30416009313524317	0.19556538841088633
GHR	-0.14680877859333596	-0.7263363359086666	1.8471391338427054	0.49788676493437267	0.04504094671689374
GHRLOS,TATDN2	0.13194271175938962	0.660263679837643	4.1598530371306115	0.6081965250215386	0.014750518133739177
GINS4	0.12281995087927951	0.4792995207747805	3.7938056051002524	0.5776975330880467	0.020668372627472564
GJB7	0.11300551488128917	0.7036180855612012	0.20636394100013195	0.47915847006704493	0.053109868575893726
GLB1L	-0.20557832975629134	0.7397498003839075	2.2993384600355875	0.3639704950779913	0.13051116974184263
GLIPR1	0.2084080670612266	-1.5970109823493	2.3588511645046832	0.7570597742139694	0.001716909637741404
GLRX	-0.18138632938138932	0.7725321743268793	7.301856039617242	0.523219147962587	0.035680803386105464
GLT1D1	0.16938706206451606	-1.4670705129678876	1.084489707738979	0.39344080103635415	0.10542154360146871
GLT8D2	-0.1629793229095906	0.4126100060104479	3.2354992732982453	0.571173446756009	0.022144583277260876
GLTPD2	0.33125264315513653	0.7635458401306175	0.9450135305302878	0.34005789536237874	0.15409064339479195
GMCL1	-0.10639257837363952	-0.9573002569395542	4.004335673610795	0.4723188709892966	0.056321217480261976
GMDS	-0.2124275119370729	0.8562507842208509	3.5415824066077817	0.43829230639034333	0.07460993741102773
GNRH2	-0.24625013541168253	-1.0471975463811856	0.12312506910282554	0.39034570387636547	0.10786396322457037
GNRHR	0.12496716729610298	0.9482000025422765	0.17789903763803563	0.4200318585669579	0.08616256513519294
GNRHR2	0.21265629262108612	0.039824792179383624	3.7003109054523913	0.30435930761728125	0.19531356361364827
GOLGA1	-0.14328240349995336	0.9343272277522715	2.3608778413120035	0.48696791326376654	0.04961927070865513
GOLGA2P7,LOC642423	0.10766082488068138	1.0816833491803985	2.837369598732528	0.34184422937478953	0.15222259480065892
GOLGA6L3	0.3281201468533754	1.790390220044867	1.3897956848809558	0.5427481630800228	0.029559668873974432
GOLT1A	0.4358082025380189	-1.9556950564158635	1.1019001469016156	0.4028162368356283	0.0982847099379297
GOLT1B	0.13231983390088087	-1.6490096397774532	4.333105221708419	0.4282175891514919	0.08082366904360849
GPALPP1	-0.28749095236869715	0.47600974078217895	3.3958703435909587	0.6549444038243333	0.008327235341292427
GPATCH11	0.134586962915609	0.5798780100973919	3.2355060538371774	0.37343846034649175	0.12199353005770153
GPBAR1	-0.13849758283066868	0.3741896273397134	0.14332207229381663	0.36385208551300485	0.13062054301513393
GPD1	0.14505720520387405	-0.29911504865851135	0.1595041758658349	0.5131517680270212	0.03919865695688296
GPM6B	-0.31197125952581806	0.496837750877874	0.9266591145812372	0.4626334891557271	0.061124833333521145
GPN3	0.11025873134011756	-0.920890979993403	4.1844362819577405	0.3896927205867816	0.10838482358889445
GPR108	-0.15088488913659645	-0.7468714254465738	4.151672880524771	0.5056102467673201	0.042006120538041314
GPR137	-0.10963679138826946	-0.47780052361636205	5.092489493213416	0.4543102286737809	0.06550224114663461
GPR137B	0.20946305967895068	-1.7246403215251378	4.1605237104896124	0.7455189120140044	0.0021156791583071266
GPR137C	0.16590427054266005	1.3386988834348261	1.7208197470838715	0.5499174286286739	0.027530549636823554
GPR160	-0.16939241286996362	0.4026043528181217	0.44795144133412834	0.34876438335785676	0.14515154075110825
GPR176	0.1507977161108132	0.39614119495230615	3.7291982205214182	0.41332409205338927	0.09073861447652465
GPR19	-0.28331265370749786	-0.1853417374541209	1.5790495905030446	0.5696043218902599	0.022511558222724548
GPR55	0.20315112002607477	-1.0371398663011915	0.2875106808095683	0.5655300355349786	0.02348653302221615
GPRASP1	-0.15721649488145661	-0.5630558914655761	0.7656647178167024	0.5870490637857424	0.018687148971170853
GPSM2	0.17311885507195998	-0.02108095073606282	3.9770867840163864	0.37931517951085847	0.11692841418659927
GPT2	-0.1799339625722228	1.157997399187833	4.056379253354358	0.31371967083088015	0.18376253742913695
GPX1	-0.14576051510880622	0.49754314205994865	8.4480730047791	0.48132099521832217	0.05212475298615482
GRAMD1A	-0.14113662062001747	0.13851675850638376	4.863955431302003	0.47322305179906976	0.055888239417857255
GRAMD2	0.12141667638958724	1.307367445380159	0.24564886608831793	0.30819872479409005	0.19050926960752979
GRAMD4	-0.20817825267097054	-0.6126327301737375	2.615817596373976	0.795903043230832	0.00078390670850359
GRAPL	0.1258852771009009	1.5997977648073467	0.10656694260373417	0.43260892889613345	0.07806767349102373
GREB1	-0.16013889527561717	-0.4763735729785233	1.0503419063695996	0.30153445738432394	0.198908085234487
GRID1-AS1	0.15795856542349984	-0.5018558364027326	0.15007978480378908	0.5603396028091754	0.024775821623449712
GRIK1-AS1	0.19892205989118036	-1.5702845102942051	0.29519803806530975	0.5184680672626365	0.03730894055294831
GRIN2C	0.1630267254354811	0.7647921010602101	0.79924626756346	0.4894533519595522	0.048546668442558394
GRM6	0.10702212016328583	-0.9627504517702707	0.30856915177711924	0.39045150578676735	0.10777975260529771
GRM8	0.11520626023309948	-0.7862802221697595	0.5715626145988086	0.4058827982684424	0.09603390104514986
GSDMD	-0.11911218696053029	-0.5046405585122475	4.769243957371986	0.4633078451633116	0.060780408052517054
GSTO1	0.12212941382510568	-1.7152972016327408	6.820855150067757	0.5148070601331246	0.03860247295122843
GSTZ1	-0.1507853232549067	-0.39908960927822246	4.953208077650496	0.5215720454097255	0.0362388547382716
GTF2E2	0.10247827796537984	-0.594387644510672	5.064849880652442	0.43903480392259175	0.07416715623996728
GTF2H2B,GTF2H2C,GTF2H2C_2	0.1068922021379735	0.9688849888646205	0.7392228564977767	0.35761455896102434	0.13648364205287056
GTF2H3	0.10759827715604847	-1.1203526815954605	3.861770078902923	0.5351729120699761	0.03182815243678394
GTF2IP4	0.15447763655109745	1.457221420437955	1.113082925849876	0.6202870625979653	0.012810004287970966
GTF2IRD2B	0.16027810427414108	-1.2523993477297548	0.7585213035974876	0.3804095472114606	0.11600353589078771
GTF3C5	0.11438788876523011	0.32707719415626774	5.473243257376331	0.5359617736099676	0.03158580223872087
GTF3C6	0.14440898490635665	0.8967546896336251	6.09010421844254	0.548805870263489	0.02783783669422235
GTPBP4	0.12348367370059182	0.06727086148373193	3.77445682096224	0.3616155800463018	0.1326997965364869
GTSE1	0.18225137962777657	0.4679937664132041	5.363848597997989	0.3808057903856762	0.11567006743644248
GUCY1A2	0.1976411590218331	1.410641699265358	1.7822455964166517	0.8787888914805476	7.515206243235983e-05
GUCY1B3	-0.1727589217398274	-0.3217331897111489	1.063482221006905	0.3624591085035186	0.1319125768802708
GUSB	-0.13052220329985623	0.840557016911515	5.566401444484345	0.5283099080275921	0.03399815833973152
GUSBP4,LINC00680,LINC00680-GUSBP4	0.11814315458754032	-0.13338343926956453	3.3423688953973536	0.3042195868595726	0.19549015662830826
GUSBP5	0.19785409328685177	-1.70253267332689	1.1962780214691269	0.4976958080575995	0.04511808015542074
GYG2	0.12394400982963868	1.557125275959657	2.2308231934358536	0.41224276707478513	0.09149364297427742
GYPB	0.26422488613226564	-0.7080727985009944	0.14996196749010252	0.5108940271563993	0.04002334187378631
GYPE	0.5095359395756813	-0.275362975668367	1.361525233559952	0.4952158083602578	0.04612919282064509
H2AFX	0.11401079260276119	0.45651486230087673	6.497398783917254	0.31642181472734154	0.1805289585233254
HAGLROS	-0.1184837588463937	-1.047197559953684	0.0592418791903663	0.3877809562644742	0.10992102159393558
HAND2	0.21416628068628873	0.6276068262907404	1.1606896081091171	0.332237612961492	0.16247958020608166
